customer_id;signup_date;age;gender;annual_income;education;marital_status;dependents;tenure;contract;payment_method;paperless_billing;senior_citizen;monthlycharges;totalcharges;num_services;has_phone_service;has_internet_service;has_online_security;has_online_backup;has_device_protection;has_tech_support;has_streaming_tv;has_streaming_movies;customer_satisfaction;num_complaints;num_service_calls;late_payments;avg_monthly_gb;days_since_last_interaction;credit_score;churn
CUST0000077497;2022-05-27 12:53:58.656432;18;Male;29856.84;master;divorced;2;10;two_year;credit_card;No;0;41.59;374.33;1;0;0;0;0;0;1;1;0;8.0;1.0;1;1;0.0;24;805.0;0
CUST0000077498;2021-04-04 12:53:58.656437;24;Female;63490.97;bachelor;married;1;7;two_year;credit_card;Yes;1;53.88;363.54;6;1;0;0;0;0;0;1;1;7.0;0.0;1;1;0.0;28;640.0;0
CUST0000077499;2023-10-11 12:53:58.656443;42;Male;48420.22;bachelor;married;0;1;two_year;mailed_check;No;0;112.64;120.46;3;1;1;1;0;0;1;1;0;6.0;;4;1;107.31;10;624.0;0
CUST0000077500;2022-03-15 12:53:58.656448;22;Female;38777.01;high_school;married;1;8;two_year;bank_transfer;Yes;0;48.99;375.05;2;1;1;0;1;1;0;1;1;5.0;2.0;3;1;12.71;1;596.0;0
CUST0000077501;2024-06-16 12:53:58.656454;30;Female;23504.83;high_school;single;0;32;one_year;credit_card;Yes;1;97.97;2855.96;3;1;1;0;1;0;0;1;1;9.0;2.0;3;0;11.13;52;586.0;0
CUST0000077502;2023-01-06 12:53:58.656459;56;Female;118036.76;college;married;2;37;one_year;electronic_check;Yes;0;72.33;2578.29;3;1;1;0;1;1;1;0;1;4.0;0.0;1;0;25.77;6;488.0;0
CUST0000077503;2025-12-13 12:53:58.656465;57;Female;55619.43;college;married;0;8;two_year;credit_card;No;0;101.65;741.58;1;1;1;1;0;0;0;1;0;7.0;1.0;1;1;7.03;29;699.0;0
CUST0000077504;2022-04-07 12:53:58.656470;54;Male;;phd;married;0;21;one_year;electronic_check;No;0;92.51;2066.14;2;0;1;0;1;0;0;1;0;5.0;0.0;0;2;19.56;49;662.0;0
CUST0000077505;2023-12-11 12:53:58.656476;56;Male;69561.6;bachelor;married;1;15;one_year;bank_transfer;Yes;0;55.97;852.6;3;0;0;0;0;0;1;1;0;4.0;0.0;0;0;0.0;31;745.0;0
CUST0000077506;2023-10-04 12:53:58.656481;54;Female;21896.12;high_school;single;0;26;two_year;bank_transfer;Yes;0;82.16;1469.17;4;0;0;0;0;0;0;0;1;2.0;1.0;1;0;0.0;78;645.0;0
CUST0000077507;2022-11-30 12:53:58.656487;56;Male;20000.0;high_school;widowed;0;16;two_year;electronic_check;No;0;56.87;852.19;1;1;1;0;1;0;0;0;0;5.0;0.0;2;2;30.22;40;616.0;1
CUST0000077508;2022-04-27 12:53:58.656492;50;Female;;phd;married;0;12;two_year;credit_card;No;0;68.57;893.63;1;1;1;1;1;1;1;1;0;1.0;2.0;4;0;9.58;29;642.0;0
CUST0000077509;2021-11-05 12:53:58.656498;53;Female;52174.72;high_school;single;0;4;one_year;electronic_check;Yes;0;45.51;187.83;2;0;0;0;0;0;0;1;0;3.0;1.0;2;0;0.0;18;561.0;0
CUST0000077510;2024-01-12 12:53:58.656503;69;Female;39788.27;bachelor;divorced;1;1;two_year;mailed_check;Yes;0;99.61;93.33;4;1;1;0;1;0;1;1;1;7.0;;0;1;20.21;3;510.0;0
CUST0000077511;2022-10-22 12:53:58.656509;41;Female;20000.0;bachelor;divorced;1;14;one_year;mailed_check;Yes;0;129.71;1816.76;4;1;1;1;1;1;1;0;1;6.0;1.0;1;2;84.9;1;671.0;0
CUST0000077512;2021-03-22 12:53:58.656514;79;Male;47222.97;college;married;3;52;one_year;electronic_check;Yes;0;64.04;3272.5;4;1;1;0;1;1;0;1;1;6.0;1.0;1;0;186.93;1;570.0;0
CUST0000077513;2024-07-26 12:53:58.656520;39;Male;69289.73;college;single;1;37;one_year;credit_card;No;0;86.07;2234.6;2;1;1;0;0;1;0;0;1;8.0;0.0;1;1;53.25;48;673.0;0
CUST0000077514;2025-01-08 12:53:58.656525;37;Female;21284.66;bachelor;single;1;25;two_year;credit_card;Yes;0;79.25;1990.68;2;0;1;0;1;0;0;1;0;7.0;1.0;2;2;145.23;12;685.0;0
CUST0000077515;2021-03-29 12:53:58.656531;49;Female;91641.44;college;married;2;1;two_year;bank_transfer;Yes;0;61.28;41.74;1;0;1;0;0;1;0;1;1;4.0;0.0;0;0;25.74;52;673.0;0
CUST0000077516;2021-06-03 12:53:58.656536;38;Male;29767.1;master;married;0;24;two_year;bank_transfer;No;0;66.88;1449.58;2;1;0;0;0;0;0;1;0;7.0;0.0;1;0;0.0;100;622.0;0
CUST0000077517;2022-04-01 12:53:58.656541;18;Female;58575.81;high_school;single;1;72;two_year;electronic_check;Yes;0;46.28;3145.57;2;1;0;0;0;0;0;1;0;5.0;0.0;2;0;0.0;141;677.0;0
CUST0000077518;2025-03-16 12:53:58.656547;31;Male;85889.47;college;married;1;68;two_year;bank_transfer;No;0;79.79;3639.82;1;1;1;0;1;0;1;0;0;9.0;0.0;0;0;18.13;19;513.0;0
CUST0000077519;2021-04-04 12:53:58.656552;36;Male;27587.22;high_school;married;0;6;one_year;bank_transfer;No;0;91.64;542.86;2;0;1;1;0;0;1;0;1;7.0;0.0;1;1;34.03;45;711.0;0
CUST0000077520;2021-05-23 12:53:58.656558;38;Female;26238.02;master;married;0;18;two_year;mailed_check;Yes;0;57.67;1086.43;1;1;1;0;0;1;0;1;1;6.0;1.0;1;0;32.15;1;679.0;0
CUST0000077521;2021-12-29 12:53:58.656563;18;Male;50998.72;master;married;0;72;two_year;electronic_check;Yes;0;86.82;6721.96;3;1;1;1;0;1;0;0;1;8.0;1.0;1;3;41.78;32;663.0;0
CUST0000077522;2023-07-10 12:53:58.656569;34;Female;150260.44;master;married;0;1;two_year;bank_transfer;No;0;125.91;128.48;5;0;1;1;1;1;0;1;0;9.0;0.0;1;0;;14;729.0;0
CUST0000077523;2025-03-11 12:53:58.656574;35;Male;20000.0;bachelor;single;1;33;two_year;credit_card;Yes;0;80.37;2458.21;1;1;1;0;0;1;1;1;0;7.0;1.0;5;0;60.3;125;713.0;0
CUST0000077524;2021-05-15 12:53:58.656580;34;Other;;high_school;widowed;0;65;two_year;credit_card;Yes;0;130.92;9143.33;4;1;1;1;0;0;1;1;1;3.0;0.0;0;0;16.35;40;662.0;0
CUST0000077525;2023-01-21 12:53:58.656585;39;Male;28268.67;bachelor;single;0;1;two_year;mailed_check;Yes;0;76.23;79.26;1;1;1;0;1;0;0;0;0;6.0;0.0;0;0;64.09;87;671.0;0
CUST0000077526;2023-09-28 12:53:58.656591;57;Male;72915.99;college;married;0;18;one_year;bank_transfer;Yes;0;104.24;1201.91;3;1;1;0;0;0;1;1;0;7.0;0.0;2;0;25.34;9;670.0;0
CUST0000077527;2022-06-22 12:53:58.656596;58;Female;20000.0;high_school;married;1;11;one_year;bank_transfer;No;0;87.81;1059.44;3;1;1;1;1;1;1;1;0;4.0;1.0;6;0;;25;591.0;0
CUST0000077528;2024-08-19 12:53:58.656602;48;Male;172734.74;college;single;1;18;two_year;electronic_check;Yes;0;89.55;1468.25;1;0;1;0;1;0;1;1;1;8.0;0.0;1;1;32.78;4;581.0;0
CUST0000077529;2023-03-31 12:53:58.656607;60;Female;85257.36;college;single;1;42;two_year;bank_transfer;Yes;0;87.95;2700.74;3;0;1;0;1;0;1;0;1;8.0;0.0;2;0;167.76;4;601.0;0
CUST0000077530;2023-08-09 12:53:58.656613;45;Female;27584.45;high_school;widowed;1;1;one_year;electronic_check;Yes;1;89.28;85.03;2;1;1;0;1;0;0;1;1;1.0;0.0;3;1;13.75;24;687.0;1
CUST0000077531;2021-10-06 12:53:58.656618;61;Female;52906.57;bachelor;married;0;1;one_year;electronic_check;Yes;0;109.04;77.11;3;1;1;1;0;0;0;0;0;7.0;1.0;2;0;7.29;13;602.0;0
CUST0000077532;2021-03-19 12:53:58.656624;50;Male;35316.88;bachelor;single;0;6;two_year;electronic_check;Yes;0;92.48;551.32;2;1;1;0;1;1;1;1;1;5.0;1.0;3;0;21.41;1;620.0;0
CUST0000077533;2023-06-19 12:53:58.656629;34;Male;45733.46;college;single;0;20;two_year;bank_transfer;No;0;82.42;1192.79;5;1;1;0;0;0;1;1;0;7.0;0.0;2;1;27.6;9;592.0;0
CUST0000077534;2021-04-11 12:53:58.656635;35;Female;65912.39;college;married;0;72;one_year;bank_transfer;No;0;77.19;6077.61;2;1;1;0;1;1;1;0;1;3.0;1.0;2;1;40.9;3;707.0;0
CUST0000077535;2024-12-21 12:53:58.656645;53;Male;23120.99;bachelor;married;0;30;one_year;credit_card;Yes;1;55.1;1774.25;5;1;0;0;0;0;0;1;0;3.0;2.0;4;0;0.0;18;850.0;1
CUST0000077536;2023-11-09 12:53:58.656651;56;Male;87609.83;bachelor;married;2;18;two_year;electronic_check;No;0;70.06;1228.64;3;1;1;1;0;1;1;0;0;8.0;0.0;2;1;40.75;68;746.0;0
CUST0000077537;2023-09-06 12:53:58.656656;29;Male;52788.49;phd;single;1;7;two_year;credit_card;Yes;0;91.55;657.0;1;0;1;0;1;1;1;0;1;3.0;1.0;1;0;53.43;34;715.0;0
CUST0000077538;2024-10-11 12:53:58.656662;75;Female;26704.72;college;divorced;1;17;two_year;credit_card;Yes;0;85.35;934.25;1;1;1;1;0;0;1;0;1;1.0;1.0;3;1;9.99;21;590.0;1
CUST0000077539;2022-02-10 12:53:58.656670;58;Female;57114.15;college;single;2;53;one_year;bank_transfer;No;0;100.03;5389.46;2;0;1;0;0;1;0;0;0;8.0;0.0;1;0;86.13;16;657.0;1
CUST0000077540;2021-03-28 12:53:58.656675;38;Female;46846.08;high_school;divorced;1;4;one_year;credit_card;No;0;43.75;180.65;1;1;0;0;0;0;0;1;0;9.0;0.0;1;2;0.0;11;672.0;0
CUST0000077541;2021-02-06 12:53:58.656681;29;Male;38873.13;bachelor;married;0;8;one_year;credit_card;Yes;0;108.13;559.21;5;1;1;0;1;0;0;1;1;5.0;1.0;1;0;16.05;44;550.0;0
CUST0000077542;2022-03-04 12:53:58.656686;22;Male;62074.81;bachelor;single;0;6;two_year;electronic_check;Yes;0;83.21;367.86;1;1;1;0;1;1;1;1;1;8.0;0.0;1;2;47.24;17;720.0;0
CUST0000077543;2022-02-28 12:53:58.656692;65;Female;42337.28;bachelor;divorced;0;11;two_year;electronic_check;No;0;92.36;1057.09;3;1;1;1;1;0;1;0;0;;0.0;1;1;107.22;4;592.0;0
CUST0000077544;2022-08-08 12:53:58.656697;57;Female;80449.64;bachelor;single;0;1;two_year;bank_transfer;Yes;0;74.31;73.6;1;1;1;1;1;0;1;0;1;9.0;1.0;4;0;6.44;55;570.0;0
CUST0000077545;2022-08-10 12:53:58.656703;45;Female;20000.0;college;single;0;72;one_year;mailed_check;No;0;75.05;5155.84;1;1;1;0;1;0;1;0;0;6.0;0.0;1;1;20.34;75;;0
CUST0000077546;2022-05-02 12:53:58.656708;50;Male;33736.97;college;married;0;5;two_year;electronic_check;Yes;1;65.88;232.92;1;0;1;0;0;1;0;1;0;8.0;0.0;1;0;;28;721.0;0
CUST0000077547;2022-04-24 12:53:58.656714;18;Female;34206.8;bachelor;single;0;9;two_year;credit_card;Yes;0;78.41;478.32;1;1;1;1;1;1;0;0;0;4.0;0.0;1;1;58.99;41;698.0;0
CUST0000077548;2025-04-10 12:53:58.656719;18;Male;29220.46;college;single;1;5;two_year;credit_card;Yes;0;119.5;576.19;1;1;1;1;1;1;0;1;0;6.0;0.0;0;0;21.07;33;648.0;0
CUST0000077549;2025-05-27 12:53:58.656725;52;Female;77228.82;bachelor;single;0;6;two_year;bank_transfer;Yes;0;75.18;301.85;3;0;1;0;1;0;1;1;1;8.0;0.0;2;1;40.73;109;670.0;0
CUST0000077550;2021-03-28 12:53:58.656731;48;Female;34987.74;high_school;married;1;13;two_year;bank_transfer;Yes;0;77.21;830.118.893.629.808;2;1;1;0;0;1;0;1;0;4.0;0.0;2;0;63.24;22;608.0;0
CUST0000077551;2022-10-19 12:53:58.656736;47;Female;79362.71;high_school;married;1;11;one_year;credit_card;Yes;0;92.29;952.35;3;1;1;0;0;1;0;0;1;;2.0;4;0;58.59;18;641.0;0
CUST0000077552;2025-12-30 12:53:58.656742;67;Female;68943.73;phd;married;1;51;two_year;mailed_check;Yes;0;99.93;5456.11;1;1;1;1;1;1;1;0;0;7.0;0.0;0;0;44.76;44;762.0;0
CUST0000077553;2021-11-07 12:53:58.656747;55;Female;49415.13;high_school;married;0;16;two_year;credit_card;No;0;88.95;1476.27;1;0;1;1;1;1;0;1;0;7.0;0.0;0;0;26.08;23;726.0;0
CUST0000077554;2025-06-29 12:53:58.656753;37;Male;35811.7;bachelor;single;0;4;two_year;bank_transfer;Yes;0;77.52;323.07;2;1;0;0;0;0;0;1;0;5.0;1.0;0;1;0.0;36;669.0;0
CUST0000077555;2021-07-10 12:53:58.656758;37;Male;57362.64;college;single;0;15;one_year;credit_card;Yes;0;102.59;1531.87;4;1;1;1;0;0;0;0;1;4.0;0.0;2;0;47.37;77;675.0;0
CUST0000077556;2024-05-07 12:53:58.656764;53;Male;57795.82;high_school;married;1;2;one_year;bank_transfer;No;0;99.44;214.67;3;1;1;0;1;1;1;1;1;8.0;2.0;3;0;31.2;35;634.0;0
CUST0000077557;2025-10-01 12:53:58.656770;53;Female;103413.09;bachelor;married;1;37;one_year;credit_card;Yes;0;87.87;2957.45;2;1;1;1;1;1;0;1;1;8.0;0.0;0;1;24.02;14;850.0;0
CUST0000077558;2022-10-06 12:53:58.656775;72;Male;43221.15;college;divorced;0;69;one_year;mailed_check;No;0;34.38;2472.42;1;0;0;0;0;0;0;0;1;4.0;0.0;2;0;0.0;51;576.0;1
CUST0000077559;2025-09-25 12:53:58.656781;34;Other;73293.26;bachelor;single;0;15;two_year;mailed_check;No;1;75.25;745.2;2;0;1;0;0;0;0;0;0;2.0;1.0;2;0;35.83;76;669.0;0
CUST0000077560;2025-01-01 12:53:58.656786;30;Male;50592.51;high_school;single;0;2;one_year;mailed_check;Yes;0;82.56;170.95;3;0;1;1;0;1;1;1;0;7.0;0.0;3;0;12.94;1;669.0;1
CUST0000077561;2025-09-08 12:53:58.656792;47;Female;40033.42;master;married;0;21;one_year;bank_transfer;No;0;137.88;1994.03;6;1;1;0;0;0;1;1;1;6.0;0.0;3;1;49.92;49;530.0;0
CUST0000077562;2023-12-27 12:53:58.656797;45;Female;114786.59;college;married;0;34;one_year;credit_card;No;0;84.94;2937.04;2;1;1;1;0;1;0;1;0;9.0;0.0;2;0;27.35;60;715.0;0
CUST0000077563;2024-12-23 12:53:58.656803;62;Female;65399.59;high_school;single;1;13;one_year;credit_card;No;0;84.0;1143.96;2;1;1;0;0;0;0;1;1;5.0;2.0;5;0;89.58;5;803.0;0
CUST0000077564;2025-08-17 12:53:58.656808;47;Male;36241.57;college;divorced;0;9;one_year;bank_transfer;No;0;78.63;681.8;1;0;1;0;0;0;0;1;1;7.0;1.0;2;0;43.35;143;629.0;0
CUST0000077565;2024-02-29 12:53:58.656814;51;Other;48445.25;high_school;divorced;3;18;one_year;credit_card;No;0;85.31;1464.36;1;1;1;0;1;1;1;0;1;3.0;4.0;3;0;49.65;8;654.0;0
CUST0000077566;2023-03-24 12:53:58.656820;19;Male;75975.66;college;married;1;21;two_year;bank_transfer;Yes;0;81.92;1549.09;1;1;1;0;1;0;1;1;1;8.0;1.0;1;0;23.31;1;637.0;0
CUST0000077567;2023-04-23 12:53:58.656825;63;Male;56086.59;college;single;1;59;two_year;bank_transfer;Yes;0;66.53;3616.73;2;1;1;1;1;0;0;1;1;2.0;0.0;2;0;54.85;29;680.0;0
CUST0000077568;2024-07-09 12:53:58.656831;45;Female;33161.61;master;married;0;8;two_year;mailed_check;Yes;0;37.24;205.94;1;1;0;0;0;0;0;0;0;5.0;0.0;1;0;0.0;124;545.0;0
CUST0000077569;2023-12-25 12:53:58.656836;19;Male;39963.97;bachelor;married;1;31;one_year;credit_card;No;0;98.49;3176.82;3;1;1;0;0;1;1;1;1;8.0;2.0;3;0;35.81;84;734.0;1
CUST0000077570;2023-03-18 12:53:58.656842;51;Male;85178.87;college;married;0;6;one_year;electronic_check;Yes;0;73.97;419.84;4;0;1;0;1;0;1;1;0;6.0;0.0;3;0;16.47;103;718.0;0
CUST0000077571;2022-10-13 12:53:58.656847;34;Female;34199.89;bachelor;divorced;1;7;one_year;credit_card;Yes;1;78.08;384.1;3;1;1;0;0;1;0;1;1;6.0;1.0;5;0;12.13;53;769.0;0
CUST0000077572;2024-11-02 12:53:58.656854;30;Male;75625.17;master;married;2;19;two_year;credit_card;Yes;0;44.05;765.08;1;1;0;0;0;0;0;1;0;8.0;1.0;3;0;0.0;1;639.0;0
CUST0000077573;2023-11-02 12:53:58.656859;49;Male;28980.05;high_school;single;2;2;one_year;bank_transfer;No;0;47.33;92.11;1;1;0;0;0;0;0;1;1;2.0;1.0;6;0;0.0;7;605.0;1
CUST0000077574;2022-01-15 12:53:58.656865;29;Female;34787.05;college;single;2;14;one_year;bank_transfer;Yes;0;101.78;1046.32;1;0;1;0;0;0;0;1;1;4.0;0.0;1;0;15.1;11;563.0;0
CUST0000077575;2025-02-21 12:53:58.656870;53;Female;149277.56;master;divorced;1;21;two_year;credit_card;Yes;0;95.02;1938.99;2;1;1;1;0;1;1;0;0;8.0;2.0;3;0;43.12;155;;0
CUST0000077576;2025-08-08 12:53:58.656876;39;Male;45059.7;master;single;1;17;one_year;electronic_check;Yes;0;144.34;2615.9;5;1;1;0;1;1;1;1;0;;1.0;1;0;55.81;2;685.0;0
CUST0000077577;2022-12-01 12:53:58.656881;43;Female;59841.01;high_school;divorced;0;5;one_year;mailed_check;No;0;88.78;315.74;2;1;1;0;1;0;1;1;1;3.0;2.0;3;0;37.83;66;;0
CUST0000077578;2025-09-22 12:53:58.656887;51;Male;20000.0;bachelor;single;0;5;one_year;credit_card;Yes;1;97.96;444.09;2;1;1;1;0;0;0;0;1;3.0;1.0;2;0;80.86;56;575.0;0
CUST0000077579;2023-05-01 12:53:58.656892;24;Male;38573.96;bachelor;single;1;24;one_year;mailed_check;Yes;0;130.73;3299.7;4;1;1;0;0;0;1;1;0;2.0;;4;1;16.14;12;;0
CUST0000077580;2021-12-25 12:53:58.656898;46;Male;63524.07;high_school;married;1;44;one_year;bank_transfer;Yes;1;76.33;3514.43;2;1;1;0;1;0;1;1;1;7.0;2.0;1;0;60.15;42;766.0;0
CUST0000077581;2021-02-14 12:53:58.656903;66;Male;37479.11;phd;married;2;17;two_year;electronic_check;Yes;1;59.4;1043.61;3;1;1;0;1;0;1;1;1;9.0;0.0;1;1;51.1;114;714.0;0
CUST0000077582;2023-01-11 12:53:58.656909;51;Female;46153.21;phd;married;0;13;one_year;credit_card;Yes;1;37.28;476.23;1;1;0;0;0;0;0;1;1;8.0;1.0;3;0;0.0;1;567.0;0
CUST0000077583;2023-06-03 12:53:58.656914;54;Female;67485.7;college;married;0;13;two_year;credit_card;Yes;1;85.28;762.45;4;1;1;0;1;0;0;0;0;4.0;0.0;1;0;43.33;210;850.0;0
CUST0000077584;2022-09-13 12:53:58.656920;52;Female;43150.01;master;single;1;2;one_year;credit_card;Yes;0;82.4;166.6;3;1;1;0;0;1;0;0;1;1.0;1.0;3;0;18.75;35;714.0;0
CUST0000077585;2021-12-05 12:53:58.656925;21;Female;32157.06;bachelor;divorced;1;2;two_year;bank_transfer;Yes;0;68.83;129.08;1;0;1;0;0;0;1;1;1;6.0;0.0;0;1;30.06;24;681.0;0
CUST0000077586;2022-06-25 12:53:58.656931;51;Male;48201.47;college;single;2;7;two_year;credit_card;Yes;0;54.61;286.1;1;0;0;0;0;0;0;1;0;2.0;1.0;4;0;0.0;25;682.0;0
CUST0000077587;2023-05-30 12:53:58.656936;44;Male;34994.83;bachelor;married;1;41;one_year;mailed_check;Yes;0;93.91;3537.68;3;1;0;0;0;0;0;0;0;3.0;0.0;0;1;0.0;35;638.0;0
CUST0000077588;2024-01-07 12:53:58.656942;37;Female;20000.0;master;single;0;45;one_year;bank_transfer;Yes;0;72.06;3318.22;1;0;1;0;1;1;0;1;1;4.0;3.0;4;0;7.34;32;768.0;1
CUST0000077589;2023-08-23 12:53:58.656947;72;Female;42358.5;college;divorced;3;7;two_year;bank_transfer;Yes;0;82.14;558.91;1;0;1;0;1;0;0;1;0;1.0;3.0;4;2;21.16;71;597.0;0
CUST0000077590;2025-10-10 12:53:58.656953;18;Male;20000.0;college;married;1;24;two_year;credit_card;Yes;0;56.92;1424.66;2;1;0;0;0;0;0;1;1;8.0;1.0;0;0;;4;839.0;0
CUST0000077591;2024-01-24 12:53:58.656958;90;Male;162635.93;bachelor;single;1;1;two_year;bank_transfer;Yes;1;75.31;68.22;1;1;1;0;1;0;0;1;0;9.0;0.0;1;1;16.75;100;663.0;0
CUST0000077592;2024-03-01 12:53:58.656964;58;Male;30317.14;bachelor;divorced;0;33;one_year;bank_transfer;Yes;0;69.22;2098.22;3;0;1;1;0;1;1;1;0;8.0;0.0;0;0;46.78;68;787.0;0
CUST0000077593;2024-03-15 12:53:58.656969;58;Male;74914.21;master;single;1;15;one_year;credit_card;Yes;1;52.11;727.26;1;1;1;1;0;1;1;1;1;9.0;1.0;4;0;;13;792.0;0
CUST0000077594;2021-02-27 12:53:58.656975;22;Male;134669.32;college;married;1;6;two_year;mailed_check;Yes;0;120.62;700.19;3;1;1;0;1;1;1;1;1;2.0;0.0;1;1;32.97;2;670.0;0
CUST0000077595;2024-08-15 12:53:58.656980;39;Female;59598.31;bachelor;single;0;8;two_year;electronic_check;No;0;109.0;800.9;4;0;1;1;1;0;0;1;1;6.0;0.0;1;0;34.7;44;551.0;0
CUST0000077596;2022-08-17 12:53:58.656986;18;Female;20000.0;master;divorced;0;3;two_year;electronic_check;Yes;0;69.2;216.68;2;1;1;1;0;1;1;1;0;3.0;1.0;0;1;36.53;31;672.0;0
CUST0000077597;2023-03-20 12:53:58.656991;34;Male;20000.0;high_school;single;0;13;two_year;electronic_check;Yes;0;83.03;680.03;6;0;1;0;0;1;1;1;1;4.0;1.0;1;0;3.9;74;708.0;0
CUST0000077598;2025-07-02 12:53:58.656997;39;Female;48726.7;bachelor;single;0;33;one_year;electronic_check;Yes;0;79.33;2835.97;5;1;1;1;1;0;0;0;1;9.0;1.0;1;0;23.07;63;809.0;0
CUST0000077599;2025-11-19 12:53:58.657002;49;Male;130657.29;bachelor;single;1;12;two_year;credit_card;Yes;0;72.97;670.18;2;1;0;0;0;0;1;1;0;8.0;1.0;1;2;0.0;19;746.0;0
CUST0000077600;2023-06-23 12:53:58.657008;38;Female;41502.98;bachelor;single;2;53;one_year;bank_transfer;Yes;0;64.83;2502.04;1;0;1;1;0;1;0;0;1;3.0;0.0;0;0;13.42;11;712.0;0
CUST0000077601;2023-05-12 12:53:58.657013;41;Female;65790.0;bachelor;single;1;8;one_year;mailed_check;Yes;1;87.17;754.43;1;0;1;0;0;0;0;0;1;9.0;1.0;3;1;9.87;26;688.0;0
CUST0000077602;2023-10-23 12:53:58.657019;45;Male;89783.05;college;married;1;27;one_year;electronic_check;Yes;0;65.52;1651.69;1;1;1;0;1;1;0;0;0;9.0;0.0;2;1;30.67;100;599.0;0
CUST0000077603;2022-08-28 12:53:58.657024;29;Male;76988.69;master;single;0;12;two_year;credit_card;Yes;0;89.43;1117.34;2;1;1;1;0;0;1;0;0;9.0;0.0;0;0;10.82;7;824.0;0
CUST0000077604;2021-08-14 12:53:58.657030;39;Male;39863.75;high_school;single;0;34;one_year;bank_transfer;No;0;43.3;1128.72;1;1;0;0;0;0;0;1;0;6.0;1.0;5;1;0.0;18;687.0;0
CUST0000077605;2021-03-25 12:53:58.657035;31;Male;32100.22;college;married;1;4;two_year;credit_card;Yes;0;71.88;283.17;2;1;1;0;1;0;0;1;1;5.0;0.0;2;1;14.5;10;632.0;0
CUST0000077606;2021-11-13 12:53:58.657041;36;Female;72612.91;high_school;married;0;72;two_year;bank_transfer;Yes;0;92.9;6775.85;3;0;1;0;1;0;0;1;1;7.0;0.0;0;1;24.53;22;610.0;0
CUST0000077607;2021-07-03 12:53:58.657046;40;Female;99194.93;bachelor;married;1;20;one_year;mailed_check;No;0;60.0;1133.58;2;1;1;1;0;0;0;0;1;7.0;0.0;1;0;24.67;13;693.0;0
CUST0000077608;2021-12-25 12:53:58.657052;49;Male;65055.34;bachelor;married;3;1;two_year;electronic_check;Yes;0;99.26;62.61;1;1;1;0;0;0;0;0;0;7.0;0.0;0;0;62.94;40;539.0;0
CUST0000077609;2021-01-22 12:53:58.657057;41;Female;;college;married;1;39;one_year;credit_card;No;0;109.54;3848.03;5;1;1;0;1;0;1;0;1;1.0;0.0;2;1;62.26;30;672.0;1
CUST0000077610;2023-01-04 12:53:58.657063;38;Male;33835.32;college;married;1;39;one_year;electronic_check;Yes;0;72.68;2556.27;1;1;1;1;0;1;1;1;1;8.0;0.0;0;1;52.03;57;702.0;0
CUST0000077611;2021-04-25 12:53:58.657068;26;Female;24494.96;college;married;0;6;one_year;electronic_check;No;0;73.71;468.41;2;1;1;0;0;1;1;0;1;4.0;0.0;1;0;44.15;59;577.0;0
CUST0000077612;2023-03-17 12:53:58.657074;23;Female;21281.83;college;single;1;23;two_year;credit_card;No;0;49.7;1145.22;2;1;0;0;0;0;0;0;1;9.0;;3;1;0.0;146;548.0;0
CUST0000077613;2025-10-13 12:53:58.657079;43;Male;26835.73;bachelor;married;1;1;one_year;electronic_check;Yes;0;86.16;88.88;2;0;1;1;0;0;1;0;0;4.0;0.0;0;0;28.44;134;577.0;0
CUST0000077614;2025-01-31 12:53:58.657085;39;Male;47099.68;master;single;0;58;one_year;credit_card;Yes;0;89.97;4917.86;5;1;0;0;0;0;1;1;1;1.0;0.0;1;0;0.0;1;576.0;0
CUST0000077615;2023-03-27 12:53:58.657091;50;Male;31519.18;high_school;married;0;37;two_year;electronic_check;Yes;0;82.68;3038.69;2;1;1;1;1;0;0;1;1;7.0;1.0;1;0;69.76;44;609.0;0
CUST0000077616;2025-01-26 12:53:58.657096;20;Male;35197.13;high_school;widowed;0;72;two_year;electronic_check;Yes;0;38.43;3021.95;3;0;0;0;0;0;1;1;1;6.0;0.0;1;0;0.0;43;548.0;0
CUST0000077617;2025-06-16 12:53:58.657102;55;Male;79394.2;bachelor;married;1;26;two_year;credit_card;Yes;0;116.62;3086.21;2;1;1;0;1;0;0;1;1;7.0;1.0;1;1;20.14;36;621.0;0
CUST0000077618;2025-04-29 12:53:58.657107;33;Male;27040.06;bachelor;single;1;5;one_year;bank_transfer;Yes;1;105.61;501.08;3;1;1;0;0;1;0;0;1;8.0;1.0;3;0;67.84;28;807.0;0
CUST0000077619;2023-02-12 12:53:58.657113;38;Female;33698.56;bachelor;widowed;0;3;one_year;bank_transfer;Yes;0;69.57;205.14;3;1;1;0;0;1;0;0;1;4.0;0.0;2;1;21.64;124;748.0;0
CUST0000077620;2024-01-16 12:53:58.657119;48;Female;68858.63;college;single;0;19;one_year;electronic_check;Yes;1;61.19;1060.18;1;1;1;0;0;1;0;0;1;9.0;1.0;5;1;61.31;140;773.0;0
CUST0000077621;2024-02-16 12:53:58.657127;34;Male;32486.16;master;divorced;0;27;one_year;credit_card;No;0;134.26;3788.85;4;1;1;0;1;1;1;1;1;7.0;1.0;1;0;9.73;164;646.0;0
CUST0000077622;2025-03-14 12:53:58.657138;22;Male;90368.23;college;divorced;2;6;two_year;mailed_check;Yes;1;90.87;347.51;2;1;1;0;0;0;0;1;1;3.0;1.0;4;1;42.83;70;637.0;1
