customer_id,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000083156,39,Male,29129.58,college,single,0,33,one_year,credit_card,1,1,84.19,2925.18,3,1,1,1,0,0,1,1,0,9.0,1.0,0,1,43.82,62,587.0,0
CUST0000083157,22,Male,73768.72,high_school,single,1,21,two_year,mailed_check,1,1,99.72,1991.28,2,0,1,0,0,0,0,0,0,9.0,1.0,1,0,27.67,51,658.0,0
CUST0000083158,67,Male,102470.67,college,single,0,18,one_year,electronic_check,1,0,70.1,1264.39,1,1,1,1,1,1,0,1,1,3.0,0.0,1,0,7.91,115,535.0,0
CUST0000083159,70,Male,171307.87,phd,divorced,1,6,two_year,mailed_check,1,0,95.21,617.38,2,0,1,0,0,0,0,0,1,8.0,1.0,3,1,13.67,2,680.0,0
CUST0000083160,42,Male,84450.73,bachelor,married,1,10,one_year,electronic_check,1,0,91.79,976.16,1,1,1,1,1,0,0,0,0,4.0,1.0,3,0,9.11,15,476.0,0
CUST0000083161,21,Female,59888.13,bachelor,married,0,23,two_year,electronic_check,1,1,113.21,2698.13,4,1,1,0,0,1,0,0,1,8.0,0.0,0,0,26.7,67,798.0,1
CUST0000083162,60,Male,127500.52,high_school,single,0,41,one_year,bank_transfer,1,0,89.57,3497.21,1,1,1,0,1,0,0,0,1,5.0,0.0,1,0,20.42,37,560.0,0
CUST0000083163,54,Male,80537.17,college,widowed,0,8,one_year,mailed_check,0,0,63.59,495.48,2,1,0,0,0,0,0,1,0,7.0,3.0,3,0,0.0,6,687.0,0
CUST0000083164,42,Other,158253.43,high_school,single,1,14,one_year,electronic_check,1,0,98.08,1379.71,1,1,1,0,1,1,0,1,1,9.0,0.0,0,0,112.17,40,723.0,0
CUST0000083165,84,Male,92245.99,high_school,widowed,0,16,one_year,bank_transfer,1,0,112.68,1692.18,3,1,1,1,1,1,0,0,1,7.0,0.0,1,0,34.88,65,736.0,0
CUST0000083166,59,Female,47952.35,high_school,single,0,72,two_year,mailed_check,1,0,92.46,7216.47,2,1,1,1,1,1,0,0,1,7.0,1.0,1,0,23.37,39,661.0,0
CUST0000083167,30,Female,28349.83,bachelor,married,3,5,one_year,electronic_check,1,0,45.62,218.26,1,1,1,0,0,1,1,1,1,7.0,1.0,2,1,26.99,13,630.0,0
CUST0000083168,19,Male,40085.55,high_school,married,0,29,one_year,electronic_check,1,0,66.0,1737.51,6,1,0,0,0,0,0,0,1,3.0,1.0,1,1,0.0,78,684.0,0
CUST0000083169,38,Female,63784.96,bachelor,married,0,1,one_year,electronic_check,1,0,86.4,78.86,3,1,1,1,1,1,0,1,0,6.0,1.0,1,0,19.53,110,758.0,0
CUST0000083170,76,Male,36709.74,bachelor,married,0,1,month_to_month,credit_card,0,0,55.69,41.8,2,1,0,0,0,0,1,0,0,5.0,1.0,3,0,0.0,109,626.0,0
CUST0000083171,39,Male,58137.03,phd,divorced,2,72,two_year,electronic_check,1,0,105.39,7737.82,1,0,1,1,0,1,1,1,0,8.0,1.0,0,0,16.95,12,513.0,0
CUST0000083172,43,Male,66394.87,college,married,0,2,month_to_month,electronic_check,1,0,95.49,189.32,4,1,1,0,1,1,1,0,0,2.0,0.0,0,0,27.67,37,674.0,0
CUST0000083173,27,Female,20000.0,college,married,1,6,one_year,electronic_check,1,0,95.34,606.68,3,1,1,1,0,1,1,0,0,9.0,2.0,1,0,289.45,51,598.0,0
CUST0000083174,37,Other,40981.44,bachelor,divorced,3,1,two_year,credit_card,1,0,68.89,64.02,1,1,1,0,1,0,0,1,0,7.0,0.0,2,0,55.96,4,721.0,1
CUST0000083175,43,Female,63700.5,high_school,single,0,18,two_year,electronic_check,1,0,98.2,1734.35,2,1,1,0,0,1,0,1,1,5.0,1.0,2,0,182.52,36,662.0,0
CUST0000083176,47,Female,20000.0,bachelor,married,3,14,one_year,mailed_check,1,0,55.04,498.93,1,1,1,0,0,0,0,1,0,5.0,0.0,1,0,69.92,3,644.0,1
CUST0000083177,42,Male,20000.0,high_school,married,0,28,two_year,bank_transfer,0,0,112.68,2206.05,3,1,1,0,1,0,1,1,0,7.0,1.0,1,0,242.38,1,716.0,0
CUST0000083178,42,Female,56515.05,bachelor,married,2,8,one_year,credit_card,1,0,77.17,614.07,2,1,1,0,1,0,0,0,0,5.0,1.0,2,0,30.51,13,815.0,0
CUST0000083179,33,Female,61584.62,bachelor,widowed,1,72,one_year,bank_transfer,1,1,85.29,5917.27,3,1,1,0,1,0,1,0,0,5.0,1.0,3,2,62.18,23,814.0,0
CUST0000083180,55,Male,43579.58,college,married,1,61,two_year,electronic_check,1,0,45.4,2669.04,3,1,0,0,0,0,1,0,1,7.0,1.0,4,0,0.0,35,716.0,0
CUST0000083181,61,Female,43540.41,bachelor,divorced,0,25,two_year,credit_card,1,1,128.97,2914.9,4,1,1,0,0,0,1,0,0,8.0,0.0,1,1,69.39,69,756.0,1
CUST0000083182,65,Male,50982.92,bachelor,single,2,35,one_year,bank_transfer,1,0,87.82,3353.83,2,1,1,1,0,1,0,0,0,7.0,0.0,1,0,17.35,75,850.0,0
CUST0000083183,28,Male,98528.44,high_school,single,0,1,one_year,electronic_check,1,0,61.15,58.57,1,1,1,1,1,0,1,0,1,8.0,0.0,2,1,18.42,65,554.0,1
CUST0000083184,23,Female,60128.73,bachelor,married,0,24,two_year,mailed_check,0,0,55.84,1317.12,1,1,1,0,1,1,0,1,0,1.0,2.0,4,0,41.75,18,695.0,1
CUST0000083185,44,Male,25760.05,college,single,0,11,one_year,credit_card,0,0,119.41,1312.76,3,1,1,1,1,0,1,0,1,5.0,0.0,1,1,21.48,20,591.0,0
CUST0000083186,58,Male,29699.91,high_school,married,0,1,one_year,credit_card,0,0,67.88,47.99,1,1,1,0,0,0,0,1,0,9.0,0.0,4,0,12.94,10,655.0,1
CUST0000083187,44,Other,50430.18,bachelor,married,1,32,two_year,electronic_check,1,0,55.14,1141.33,2,1,0,0,0,0,0,0,1,6.0,2.0,5,1,0.0,20,747.0,1
CUST0000083188,36,Female,33291.71,high_school,married,0,7,one_year,bank_transfer,1,0,96.25,711.05,3,1,1,0,1,0,0,0,1,4.0,0.0,1,0,26.19,1,729.0,0
CUST0000083189,53,Female,31547.01,high_school,widowed,1,6,one_year,credit_card,1,0,79.98,443.29,2,1,1,0,0,0,1,0,1,5.0,0.0,0,0,33.26,45,659.0,0
CUST0000083190,83,Female,45328.02,high_school,married,2,5,two_year,credit_card,1,1,97.62,370.87,2,1,1,0,0,0,1,0,1,6.0,1.0,3,0,27.09,88,680.0,0
CUST0000083191,25,Female,249717.76,bachelor,divorced,0,11,one_year,mailed_check,1,0,61.89,489.62,2,0,0,0,0,0,0,1,1,8.0,0.0,0,1,0.0,14,718.0,0
CUST0000083192,65,Male,45762.52,high_school,married,1,72,one_year,mailed_check,0,0,103.79,6760.22,2,1,1,0,0,0,0,0,0,3.0,1.0,2,0,8.0,44,648.0,0
CUST0000083193,38,Female,40533.22,phd,married,1,1,one_year,credit_card,1,1,111.44,110.52,3,1,1,1,0,1,0,1,0,7.0,0.0,4,0,92.34,12,526.0,0
CUST0000083194,34,Female,59445.23,phd,married,0,24,two_year,electronic_check,0,0,93.42,2039.65,1,0,1,0,1,1,1,0,0,6.0,1.0,2,0,9.92,34,699.0,0
CUST0000083195,57,Other,20000.0,college,divorced,0,13,one_year,credit_card,0,0,101.16,1002.44,3,1,1,0,1,1,1,1,0,7.0,1.0,3,1,11.52,60,666.0,0
CUST0000083196,41,Female,30331.24,high_school,married,1,23,one_year,mailed_check,0,0,98.0,1525.07,3,1,1,0,1,1,1,1,1,8.0,1.0,1,1,32.76,10,748.0,0
CUST0000083197,25,Female,27744.92,bachelor,divorced,0,9,one_year,mailed_check,1,0,101.61,907.96,2,1,1,0,0,1,0,0,1,8.0,2.0,4,0,8.72,11,668.0,0
CUST0000083198,44,Male,23091.72,high_school,single,2,57,one_year,credit_card,1,1,93.21,4822.28,3,1,1,0,0,1,0,0,1,7.0,0.0,2,0,10.1,7,564.0,0
CUST0000083199,47,Male,59238.31,college,single,4,25,two_year,electronic_check,1,0,104.41,2754.17,6,1,1,0,0,1,1,1,1,8.0,0.0,2,0,38.92,34,701.0,0
CUST0000083200,44,Female,130594.68,college,married,1,4,two_year,electronic_check,1,0,109.39,445.9,5,1,1,1,1,0,1,0,1,2.0,0.0,3,0,37.43,27,671.0,0
CUST0000083201,46,Male,24254.56,bachelor,single,1,12,one_year,credit_card,1,0,92.8,1137.15,6,1,1,0,1,0,1,1,0,7.0,1.0,2,2,70.41,46,548.0,0
CUST0000083202,39,Female,48790.09,high_school,married,1,12,one_year,bank_transfer,0,0,62.9,739.99,2,1,1,0,1,0,1,0,1,4.0,2.0,2,1,23.25,71,732.0,0
CUST0000083203,58,Male,36083.0,high_school,married,1,27,two_year,bank_transfer,1,1,80.25,2347.58,1,0,1,0,1,0,0,1,0,3.0,0.0,2,0,80.78,79,661.0,0
CUST0000083204,48,Male,122796.1,college,married,3,32,one_year,electronic_check,0,0,67.73,1372.66,1,0,1,0,1,1,0,1,0,8.0,1.0,1,1,45.78,28,810.0,0
CUST0000083205,20,Male,20000.0,college,single,3,12,one_year,bank_transfer,1,0,69.47,803.44,4,0,0,0,0,0,1,0,1,6.0,1.0,2,1,0.0,27,804.0,1
CUST0000083206,18,Male,79896.36,high_school,divorced,1,11,two_year,credit_card,1,0,76.01,835.16,2,1,1,0,0,0,1,1,1,6.0,0.0,0,0,14.22,28,618.0,0
CUST0000083207,68,Male,69889.4,bachelor,single,2,4,two_year,electronic_check,1,1,77.48,195.36,3,1,1,1,0,0,1,0,0,6.0,1.0,1,0,98.84,33,693.0,0
CUST0000083208,57,Female,36458.41,bachelor,divorced,0,15,two_year,electronic_check,1,1,102.2,1510.39,1,1,1,0,0,1,0,1,0,7.0,0.0,0,1,3.86,33,780.0,0
CUST0000083209,48,Female,37470.67,master,married,0,10,one_year,mailed_check,1,0,27.12,273.28,1,1,0,0,0,0,1,1,1,3.0,1.0,0,0,0.0,16,650.0,0
CUST0000083210,37,Male,232492.83,college,single,2,44,two_year,mailed_check,1,0,76.43,3246.24,2,0,1,0,0,1,0,0,0,7.0,1.0,4,0,45.29,139,749.0,0
CUST0000083211,50,Male,20000.0,bachelor,married,1,9,one_year,credit_card,0,0,114.02,740.89,3,0,1,0,1,1,1,1,0,9.0,0.0,3,0,32.43,12,623.0,0
CUST0000083212,59,Male,53443.05,bachelor,single,0,1,two_year,bank_transfer,1,1,83.04,82.42,2,1,1,1,0,0,1,1,0,7.0,1.0,1,0,43.01,41,614.0,0
CUST0000083213,47,Female,62046.77,bachelor,widowed,0,8,one_year,bank_transfer,0,0,112.84,983.97,2,1,1,1,0,0,1,0,0,6.0,2.0,1,3,19.6,83,562.0,0
CUST0000083214,54,Female,25875.18,bachelor,married,1,19,one_year,mailed_check,1,0,136.42,2571.34,5,1,1,0,0,1,0,1,0,8.0,1.0,3,2,16.08,51,706.0,0
CUST0000083215,73,Female,35642.34,master,single,0,19,one_year,mailed_check,1,0,72.4,1501.92,1,1,1,0,1,0,1,1,1,8.0,1.0,2,0,83.65,52,740.0,0
CUST0000083216,26,Male,77369.92,high_school,single,0,3,month_to_month,electronic_check,1,0,64.69,194.11,4,1,0,0,0,0,0,0,1,7.0,1.0,1,0,0.0,74,457.0,0
CUST0000083217,41,Male,65822.79,phd,married,2,18,one_year,bank_transfer,1,0,79.92,1570.52,1,1,1,1,0,0,0,1,1,5.0,3.0,1,1,85.91,3,808.0,1
CUST0000083218,60,Female,24904.04,phd,widowed,1,72,one_year,electronic_check,1,0,91.0,6224.76,1,1,1,0,0,0,1,1,1,9.0,0.0,3,0,39.79,172,671.0,0
CUST0000083219,31,Male,26863.24,high_school,married,1,2,one_year,credit_card,1,0,67.55,132.35,2,1,1,0,0,0,1,1,1,5.0,0.0,0,0,71.69,119,692.0,0
CUST0000083220,42,Female,36429.51,college,single,2,17,one_year,credit_card,0,0,125.35,2267.99,6,0,1,0,1,1,1,1,0,7.0,0.0,1,1,39.44,92,552.0,0
CUST0000083221,18,Male,67747.54,bachelor,widowed,1,48,two_year,mailed_check,1,0,56.89,2791.88,2,1,0,0,0,0,0,1,0,5.0,1.0,1,0,0.0,27,699.0,0
CUST0000083222,74,Male,88664.14,bachelor,single,1,22,one_year,credit_card,1,0,50.36,1197.6,2,1,0,0,0,0,0,1,0,9.0,0.0,0,0,0.0,13,784.0,0
CUST0000083223,38,Female,36485.07,high_school,married,1,15,two_year,bank_transfer,1,0,57.43,587.49,3,0,0,0,0,0,0,1,1,4.0,0.0,1,0,0.0,3,609.0,0
CUST0000083224,43,Male,36748.52,high_school,divorced,0,27,two_year,credit_card,1,1,67.57,1685.84,4,1,1,0,0,1,1,0,1,5.0,2.0,6,0,69.51,46,661.0,0
CUST0000083225,36,Male,42722.28,college,widowed,2,1,two_year,credit_card,1,0,88.59,81.73,3,1,1,1,1,0,0,1,1,8.0,2.0,6,0,20.14,67,732.0,0
CUST0000083226,47,Female,81413.79,bachelor,married,0,14,month_to_month,credit_card,1,0,76.06,1137.21,1,1,1,0,1,0,1,1,0,6.0,1.0,0,0,36.56,37,660.0,0
CUST0000083227,47,Male,63886.97,bachelor,married,0,3,one_year,credit_card,1,1,91.37,290.63,5,1,1,0,0,0,1,1,1,5.0,0.0,1,0,9.33,27,850.0,0
CUST0000083228,18,Female,20000.0,high_school,single,0,9,one_year,credit_card,0,0,107.57,1060.14,1,0,1,0,1,0,1,1,0,9.0,0.0,0,0,15.12,7,680.0,0
CUST0000083229,19,Female,66024.58,college,married,0,14,two_year,credit_card,1,1,59.4,546.19,2,1,0,0,0,0,0,1,1,5.0,0.0,1,0,0.0,79,747.0,0
CUST0000083230,60,Female,20000.0,high_school,single,0,15,one_year,credit_card,1,1,58.34,960.54,1,1,1,0,1,0,1,1,0,8.0,1.0,4,1,100.25,6,660.0,1
CUST0000083231,60,Male,79016.69,high_school,married,1,12,one_year,mailed_check,1,0,64.6,718.56,4,1,0,0,0,0,0,1,0,1.0,0.0,4,0,0.0,56,714.0,0
CUST0000083232,55,Male,21090.06,high_school,single,0,18,one_year,credit_card,1,0,91.35,1521.2,2,1,1,1,1,0,1,1,1,9.0,0.0,2,0,33.44,63,680.0,1
CUST0000083233,20,Male,57818.02,master,married,0,12,two_year,credit_card,1,0,48.84,382.0,1,0,1,1,0,0,0,0,0,8.0,2.0,3,1,18.53,34,764.0,0
CUST0000083234,61,Female,32213.3,college,married,0,12,two_year,mailed_check,1,1,105.55,1175.73,1,1,1,0,1,0,1,1,0,2.0,1.0,2,0,89.85,92,662.0,1
CUST0000083235,23,Male,39571.65,high_school,single,2,72,one_year,credit_card,1,1,95.53,7094.44,2,1,1,0,1,1,0,0,1,8.0,1.0,5,1,12.2,126,776.0,0
CUST0000083236,38,Female,84618.45,college,single,1,23,two_year,electronic_check,1,0,78.44,1965.19,3,1,1,0,0,0,0,1,0,6.0,1.0,1,0,9.68,14,629.0,0
CUST0000083237,32,Female,43339.14,bachelor,single,1,35,one_year,credit_card,1,1,97.48,3369.55,2,0,1,1,0,0,1,1,0,1.0,0.0,1,0,38.23,47,648.0,0
CUST0000083238,89,Male,67409.04,college,single,1,1,one_year,credit_card,1,0,89.78,85.66,4,1,1,0,1,0,1,1,1,4.0,0.0,0,0,85.93,19,615.0,0
CUST0000083239,46,Male,48790.09,high_school,married,0,8,one_year,credit_card,0,0,102.58,850.69,3,1,1,1,0,0,1,0,1,3.0,1.0,2,0,27.67,64,723.0,1
CUST0000083240,44,Male,21150.78,college,divorced,1,72,one_year,mailed_check,1,0,116.16,7587.82,3,0,1,0,0,0,0,1,1,7.0,0.0,2,0,35.63,102,625.0,1
CUST0000083241,49,Female,50232.58,high_school,married,0,5,one_year,credit_card,1,1,97.82,525.65,2,1,1,1,0,1,1,1,1,6.0,0.0,1,1,27.67,33,512.0,0
CUST0000083242,54,Female,44458.79,master,single,0,1,one_year,electronic_check,1,1,61.39,56.41,2,0,0,0,0,0,0,1,0,9.0,2.0,3,0,0.0,18,738.0,0
CUST0000083243,31,Female,20000.0,college,married,0,13,two_year,electronic_check,1,0,75.91,1007.82,1,1,1,1,0,0,0,0,0,5.0,0.0,2,0,29.12,15,670.0,0
CUST0000083244,64,Female,48790.09,high_school,single,2,25,two_year,credit_card,0,0,33.44,757.63,2,0,0,0,0,0,0,0,0,8.0,0.0,0,1,27.67,47,627.0,0
CUST0000083245,41,Male,142634.53,college,divorced,0,61,one_year,electronic_check,1,0,61.53,3958.66,4,1,0,0,0,0,0,0,1,6.0,1.0,6,1,0.0,39,666.0,0
CUST0000083246,18,Female,39783.73,college,divorced,0,7,one_year,credit_card,1,0,72.03,470.02,2,1,1,0,0,1,1,1,1,7.0,3.0,3,0,19.32,1,579.0,0
CUST0000083247,31,Female,27796.65,bachelor,married,0,27,two_year,mailed_check,1,0,79.55,2046.26,1,1,1,1,0,0,0,1,1,6.0,0.0,1,0,34.83,12,652.0,0
CUST0000083248,74,Male,109152.78,high_school,married,0,35,two_year,bank_transfer,1,1,110.72,3854.51,4,1,1,0,0,0,1,1,0,3.0,0.0,3,0,31.84,2,565.0,0
CUST0000083249,54,Male,20000.0,master,married,1,25,one_year,electronic_check,0,1,106.17,2647.71,4,0,1,0,0,0,1,0,1,9.0,1.0,0,0,40.66,1,680.0,0
CUST0000083250,39,Female,75817.99,college,married,0,7,one_year,bank_transfer,0,0,38.08,255.66,1,0,0,0,0,0,0,1,1,6.0,1.0,2,0,0.0,52,840.0,0
CUST0000083251,57,Female,23636.92,phd,married,1,1,two_year,electronic_check,1,0,78.13,73.74,3,1,1,1,0,0,0,1,0,5.0,1.0,2,1,40.07,13,836.0,0
CUST0000083252,23,Female,86630.21,high_school,single,0,16,one_year,electronic_check,1,0,51.82,861.45,1,0,1,1,0,0,1,1,1,5.0,1.0,1,0,57.6,66,680.0,0
CUST0000083253,57,Female,72419.98,bachelor,married,1,62,one_year,mailed_check,0,0,115.39,5431.39,3,0,1,0,1,0,0,1,1,6.0,1.0,1,0,66.99,22,590.0,0
CUST0000083254,66,Female,20000.0,phd,married,0,26,one_year,bank_transfer,1,0,73.59,1903.07,2,0,0,0,0,0,0,1,1,2.0,0.0,1,0,27.67,19,751.0,0
CUST0000083255,33,Male,47172.9,high_school,single,2,2,one_year,bank_transfer,1,0,72.37,1256.74,3,1,0,0,0,0,1,1,0,6.0,0.0,0,0,0.0,65,805.0,0
CUST0000083256,54,Female,20000.0,high_school,single,1,9,one_year,credit_card,1,1,119.28,771.94,5,1,1,0,0,1,0,1,0,9.0,3.0,2,1,60.76,13,680.0,1
CUST0000083257,61,Female,29345.82,high_school,divorced,0,6,one_year,electronic_check,1,1,110.08,629.5,2,1,1,0,0,1,1,1,1,9.0,0.0,2,0,18.88,50,626.0,1
CUST0000083258,18,Male,20000.0,bachelor,single,1,49,two_year,credit_card,1,0,86.0,4351.42,2,1,1,0,0,1,0,1,1,2.0,1.0,1,0,40.72,13,712.0,1
CUST0000083259,30,Male,62288.34,bachelor,married,1,16,two_year,credit_card,1,0,89.86,1327.47,4,1,1,0,0,0,1,1,0,7.0,0.0,3,1,24.44,27,647.0,0
CUST0000083260,41,Other,80657.89,phd,widowed,1,70,one_year,credit_card,1,0,62.39,3948.88,2,1,0,0,0,0,0,1,1,1.0,0.0,1,1,27.67,22,693.0,0
CUST0000083261,54,Male,31998.38,bachelor,single,0,2,one_year,electronic_check,0,0,85.46,94.94,3,0,0,0,0,0,1,1,1,1.0,1.0,3,1,0.0,51,526.0,0
CUST0000083262,49,Male,74758.87,high_school,married,2,26,two_year,mailed_check,1,0,84.45,2079.2,2,0,1,0,0,0,0,1,1,2.0,0.0,1,0,15.38,51,649.0,0
CUST0000083263,46,Female,51163.65,master,divorced,0,72,month_to_month,credit_card,1,0,27.03,1915.23,1,0,0,0,0,0,0,0,1,4.0,1.0,3,0,0.0,2,555.0,0
CUST0000083264,44,Male,32922.81,master,divorced,0,1,two_year,credit_card,1,0,117.92,117.17,4,1,1,1,0,0,1,0,0,8.0,1.0,4,0,35.8,83,715.0,0
CUST0000083265,33,Female,60663.34,college,married,0,14,one_year,bank_transfer,1,0,58.31,764.11,1,0,0,0,0,0,1,1,0,8.0,2.0,2,0,0.0,15,743.0,0
CUST0000083266,20,Other,53921.46,high_school,married,0,48,one_year,electronic_check,0,0,68.31,3408.36,1,0,1,0,1,0,0,1,0,9.0,2.0,6,0,32.61,18,817.0,0
CUST0000083267,46,Male,173750.24,master,married,2,1,one_year,credit_card,1,0,94.52,99.07,4,1,1,1,1,1,0,1,1,8.0,0.0,1,0,39.78,3,748.0,0
CUST0000083268,41,Female,20000.0,high_school,single,1,72,one_year,credit_card,0,0,88.2,1256.74,4,1,0,0,0,0,0,1,1,8.0,1.0,3,1,27.67,20,706.0,0
CUST0000083269,44,Male,46804.76,high_school,married,1,17,two_year,credit_card,1,0,124.3,2317.05,3,1,1,0,1,1,0,1,1,9.0,3.0,1,1,37.08,138,720.0,0
CUST0000083270,41,Male,68673.07,bachelor,divorced,0,8,two_year,mailed_check,1,0,120.05,621.49,3,1,1,1,0,1,0,1,0,9.0,1.0,2,0,27.67,2,788.0,0
CUST0000083271,54,Male,45070.72,bachelor,single,1,6,one_year,credit_card,1,0,56.53,222.49,1,0,1,1,1,0,0,0,0,8.0,0.0,1,0,26.23,56,634.0,0
CUST0000083272,25,Male,41203.37,college,married,0,71,one_year,credit_card,0,1,80.38,5520.78,1,1,1,0,1,0,0,1,1,8.0,0.0,1,3,66.69,125,630.0,0
CUST0000083273,49,Female,53468.07,college,single,2,18,two_year,electronic_check,1,1,85.25,1556.52,1,0,1,0,1,1,0,0,1,4.0,0.0,1,0,30.83,95,688.0,0
CUST0000083274,23,Male,20362.68,master,married,1,28,two_year,electronic_check,1,0,137.35,2514.75,5,0,1,0,0,1,0,0,1,9.0,0.0,2,2,16.02,76,639.0,0
CUST0000083275,48,Male,43507.16,college,single,1,9,two_year,bank_transfer,1,1,75.71,615.84,3,0,1,1,0,1,0,0,1,8.0,1.0,2,0,17.32,1,732.0,0
CUST0000083276,49,Female,136926.75,high_school,widowed,0,5,two_year,bank_transfer,1,0,68.21,365.65,2,0,1,1,1,0,1,0,1,8.0,3.0,9,1,30.1,54,850.0,1
CUST0000083277,27,Male,24402.5,high_school,married,1,72,two_year,credit_card,1,0,65.47,3537.84,3,1,1,0,1,0,1,0,1,6.0,0.0,1,0,54.03,85,740.0,0
CUST0000083278,60,Female,26075.24,bachelor,married,1,15,one_year,credit_card,1,0,108.08,1509.43,1,0,1,0,1,1,0,1,0,8.0,0.0,1,0,33.05,1,538.0,1
CUST0000083279,55,Female,53577.53,bachelor,widowed,0,12,one_year,bank_transfer,1,1,78.09,867.04,2,1,1,0,0,1,0,0,1,9.0,0.0,2,0,12.8,13,528.0,0
CUST0000083280,37,Male,33480.66,college,widowed,0,3,two_year,mailed_check,1,0,96.25,295.4,6,1,1,0,0,1,0,0,0,7.0,1.0,2,0,36.65,23,625.0,0
CUST0000083281,37,Male,125256.0,bachelor,widowed,0,55,one_year,bank_transfer,1,0,66.47,2403.69,3,1,1,0,0,1,0,1,0,5.0,0.0,0,1,7.25,7,740.0,0
CUST0000083282,43,Female,70908.56,college,married,0,31,one_year,bank_transfer,1,1,129.38,3732.06,6,1,1,0,1,1,0,1,1,9.0,0.0,2,0,23.32,77,680.0,0
CUST0000083283,28,Male,20000.0,college,single,0,2,one_year,credit_card,1,1,57.17,116.77,1,1,0,0,0,0,0,1,1,8.0,0.0,0,0,0.0,23,616.0,0
CUST0000083284,37,Male,49622.94,master,married,0,12,two_year,credit_card,1,0,75.45,574.05,1,1,1,0,0,0,1,0,0,5.0,0.0,1,1,44.41,54,585.0,0
CUST0000083285,61,Male,154718.92,college,divorced,2,2,two_year,electronic_check,1,0,88.35,171.03,5,1,1,1,0,1,0,1,0,9.0,2.0,4,0,28.41,61,635.0,0
CUST0000083286,63,Female,112101.18,master,married,1,5,one_year,bank_transfer,1,1,95.87,453.93,3,1,1,0,0,1,0,1,0,3.0,0.0,1,0,24.8,123,695.0,1
CUST0000083287,68,Male,20000.0,master,married,1,2,one_year,credit_card,1,0,111.43,165.38,2,1,1,1,1,1,0,0,1,2.0,1.0,3,1,27.67,52,537.0,0
CUST0000083288,55,Female,38687.94,bachelor,single,0,6,two_year,credit_card,1,0,55.97,316.15,1,1,0,0,0,0,0,0,1,2.0,1.0,1,0,0.0,85,626.0,0
CUST0000083289,45,Female,23299.72,master,married,1,6,two_year,bank_transfer,1,0,106.71,466.22,3,0,1,0,0,0,0,0,0,9.0,0.0,1,1,27.66,35,684.0,0
CUST0000083290,37,Female,26353.53,college,married,1,37,two_year,electronic_check,0,0,88.28,3284.56,2,1,1,0,0,0,1,1,1,4.0,0.0,1,0,22.76,3,645.0,0
CUST0000083291,33,Male,65234.93,bachelor,single,0,31,one_year,electronic_check,1,0,103.13,3231.47,1,1,1,1,0,1,1,0,1,8.0,0.0,1,1,18.41,15,721.0,0
CUST0000083292,42,Male,20000.0,high_school,single,1,29,two_year,mailed_check,0,1,70.4,1893.38,2,1,1,0,1,0,1,1,1,9.0,0.0,0,0,23.29,30,723.0,0
CUST0000083293,54,Male,59557.53,bachelor,married,0,20,one_year,bank_transfer,1,0,74.97,1425.9,3,1,1,1,0,0,1,0,0,5.0,0.0,1,0,52.89,23,683.0,0
CUST0000083294,44,Female,30896.48,bachelor,widowed,0,11,two_year,electronic_check,1,0,87.27,916.83,2,1,1,0,0,0,0,0,1,6.0,0.0,1,0,12.87,155,761.0,0
CUST0000083295,39,Male,31615.41,master,married,1,39,two_year,electronic_check,1,0,69.56,1256.74,1,1,1,1,1,1,0,1,1,9.0,1.0,1,0,127.32,1,603.0,0
CUST0000083296,75,Female,54439.38,high_school,single,2,17,two_year,mailed_check,0,1,81.59,1323.6,1,1,1,1,0,0,1,1,1,6.0,0.0,3,0,36.89,31,679.0,0
CUST0000083297,23,Male,44154.43,high_school,married,1,7,one_year,bank_transfer,1,0,85.47,454.77,3,1,1,1,0,1,0,0,1,2.0,0.0,2,0,71.59,76,523.0,1
CUST0000083298,52,Male,43108.39,high_school,married,0,17,two_year,electronic_check,1,0,128.88,1614.17,5,1,1,0,0,0,0,1,1,6.0,1.0,2,1,9.23,53,523.0,0
CUST0000083299,18,Female,33946.58,bachelor,married,2,42,two_year,credit_card,1,0,92.34,3778.82,1,1,1,1,1,1,0,1,1,8.0,1.0,5,0,17.46,11,819.0,0
CUST0000083300,39,Female,64666.68,bachelor,married,2,8,two_year,bank_transfer,0,0,70.07,574.61,1,1,1,0,1,1,1,0,0,8.0,1.0,1,0,46.95,54,596.0,0
CUST0000083301,30,Other,90901.41,bachelor,single,1,12,one_year,electronic_check,1,1,66.85,743.29,2,1,0,0,0,0,1,0,0,9.0,1.0,2,1,0.0,16,744.0,0
CUST0000083302,42,Male,61001.2,college,single,0,9,two_year,credit_card,1,1,77.3,514.79,3,1,1,0,0,0,1,1,0,3.0,0.0,2,1,33.48,22,466.0,0
CUST0000083303,43,Male,39599.28,college,married,1,37,two_year,electronic_check,1,0,92.19,3361.08,2,0,1,0,0,1,1,1,1,2.0,0.0,0,0,43.32,17,612.0,0
CUST0000083304,28,Male,68487.66,bachelor,married,1,50,two_year,bank_transfer,0,0,89.76,4324.9,2,0,1,0,0,1,0,0,0,9.0,2.0,4,0,20.34,23,648.0,0
